id,lyrics
3LxjvRwFIDhgwjAIL41nAT,at night i crawl across the bedroom and sigh cause i can t stay there anymore i keep one eye out on the waterways and look through tunnels trying to find a glint a glow that i can swim to to say good night just when i want to but i m still out here when the days end distractions take me all around today i ll see it all as a silhouette and watch rain fall under the bridge but i would trade away these illusions just to get outside my head soon i ll wonder where the days went if i can even give them thought
57HwKH3pHLeelTkckr94qf,we were walking down the block when we thought the bomb went off and our hearts nearly stopped at the sound and when we looked and we found that it hit some other crowd i was glad it wasn t us yeah i was proud cause i fall and i break just as easy as an egg yeah my shell isn t as hard as it seems and when my insides gush out there s no telling what s about when it ll stop when it ll seed when it ll bleed yeah i just stay in my home in my home in my home yeah i just stay in my home in my home in my home well i take a look outside and see the pretty girls walk by but i can t make myself say hi because i m scared it s cause i spend all this time all locked up inside it s the only place i know how to bear cause you can go out and meet oh some girl you can t defeat and you think that she must be the one until you re walking down the aisle and she takes away your smile boy you wish you hadn t dialled before you rung oh you should stay in your home in your home in your home yeah you should stay in your home in your home in your home well they talk of your past yeah they said it wouldn t last but now they re running pretty fast back on their word cause it was gone for a while but it s coming back in style better run back where you re from and join the mass yeah we ll just stay in our homes in our homes in our homes yeah we ll just stay in our homes in our homes in our homes4
3iRScpyT4SC3imEsEA8dcp,great big sea hove in long beach whack fal o ral tad dle did dle i do great big sea hove in long beach granny snooks she lost her speech to me right fol di dy fol dee great big sea hove in the harbour whack fal o ral tad dle did dle i do great big sea hove in the harbour hove right up to keough s parlour to me right fol di dy fol dee mother dear i wants a sack whack fal o ral tad dle did dle i do mother dear i wants a sack with beads and buttons all down me back to me right fol di dy fol dee me boot is broke me frock is tore whack fal o ral tad dle did dle i do boot is broke me frock is tore but granny snooks i do adore to me right fol di dy fol dee fish is gone and the flour is high whack fal o ral tad dle did dle i do fish is gone and the flour is high granny snooks she can t have i to me right fol di dy fol dee she will have me in the fall whack fal o ral tad dle did dle i do if she don t i ll hoist my sail hove right up to old canaille to me right fol di dy fol dee great big sea hove in long beach whack fal o ral tad dle did dle i do great big sea hove in long beach granny snooks she lost her speech to me right fol di dy fol dee
6mrd7LKjw4TzWZc2HSG2Jo,i thought i d write to juliet for she would understand and when someone is already dead they can no longer let you down instead i find myself talking to you as my oldest friend tell me how i can advise someone that i don t even know to welcome death for i received a letter that is worth reporting and though it may raise a cynical smile it leaves a sinking feeling like when a soldier in a story says to the sergeant have you seen my pride and joy you know the rest and it s no joke forgive me please as i quote this is a letter of thanks as i m so bored here in i can t say where so i m writing to people that i may never meet and i was thinking of something you said i m a female soldier my name is constance i enlisted in the military needing funds for college i m twenty three years old and if i do get home alive i imagine i may think again i m sleeping with my eyes open for fear of attack your words are a comfort they re the best things that i have apart from family pictures and of course my gas mask i don t know why i am writing to you 
73m8WuJlhzVusTVzJCGaDZ,never know how much i love you never knew how much i care when you put your arms around me i get a fever that s so hard to bear you give me fever when you kiss me fever when you hold me tight fever in the morning fever all through the night sun lights up the daytime moon lights up the night i light up when you call my name and you know i m gonna treat you right you give me fever when you kiss me fever when you hold me tight fever in the morning fever all through the night everybody s got the fever that is something you all know fever isn t such a new thing fever started long ago romeo loved juliet juliet she felt the same when he put his arms around her he said julie baby you re my flame thou givest fever when we kisseth fever with thy flaming youth fever i m on fire fever yeah i burn forsooth captain smith and pocahontas had a very mad affair when her daddy tried to kill him she said daddy o don t you dare he give me fever with his kisses fever when he holds me tight fever i m his misses oh daddy won t you treat him right now you ve listened to my story here s the point that i have made cats were born to give chicks fever be it fahrenheit or centigrade they give you fever when we kiss you fever if you live and learn fever till you sizzle what a lovely way to burn what a lovely way to burn what a lovely way to burn
5LkTlcCQpV21BYpSIkL3Q1,it seems like yesterday i heard people say son you were born a stray someday you ll settle down i guess there ll come a time maybe i ll tow the line right now i m doing fine rollin from town to town i don t care where i ride i ll let my feet decide do anything but don t ask that i hang up my rock and roll shoes hang up my rock and roll shoes guitars and ringin tones are in my blood and in my bones show me a bus and i ll call it home i don t wanna change i don t care where i ride i ll let my feet decide do anything but don t ask that i hang up my rock and roll shoes hang up my rock and roll shoes  oh the lonely day when they put me in my grave there ain t a word you need to say just hang up my rock and roll shoes hang up my rock and roll shoes so let that moulder run headed out towards the sun i m in the mood for movin on i ll be back some day i don t care where i ride i ll let my feet decide do anything but don t ask that i hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes hang up my rock and roll shoes
5WLpGF9jTjcdaN9idvUdFN,you are my special angel sent from up above the lord smiled down on me and sent an angel to love you are my special angel right from paradise i know you re an angel heaven is in your eyes the smile from your lips brings the summer sunshine tears from your eyes bring the rain i feel your touch your warm embrace and i m in heaven again you are my special angel through eternity i ll have my special angel here to watch over me i feel your touch your warm embrace and i m in heaven again you are my special angel through eternity i ll have my special angel here to watch over me here to watch over me 
4MtyMFvIz1dSF6MM9mWbLo,come with it the main problem with war is that nobody ever wins the next generation grows up and learns how to do it all over again no matter who started the argument just matters how each one ends how many people really want resolution the main problem with people is they never do what they say one minute they want peace then do everything to make it go away dropping bombs on each other in the act of saving face tell me now people how is that resolution either you do or you don t either you will or you won t making amends is a difficult pill to swallow what can we lose if we try with no water a flower dies with no one to lead resolution will follow resolution love is like a circle no beginning and no end a broken heart will mend if you love it like your best friend handle your heart with care it s as delicate as the wind when the storms come again pray for resolution either you do or you don t either you will or you won t making amends is a difficult pill to swallow will you want resolution come on everybody all over the world all over the world tell me how many people really want resolution 
2leeASuf2zdTso91jHD7op,all the fear and dust it covers grab your hats and take your lovers inside all the fog and rain it ruins take your laughs and take your doings inside though all the nation s chiefs divided i can feel the rays still shining i can feel the rainbows coming in so don t wear me out don t leave me here cause i m not giving up so i m giving in all my life it seems is bottle angst unbottled angst and bottled angst through my life it seems i m throttling unthrottling and throttling through the days and weeks of fighting i can see the rays still shining and i feel the rainbows coming in so don t wear me out don t leave me here cause i m not giving up so i m giving in
7rG01lQ8GlDPN4hBqb9SKu,here s what it looks like being the best what it looks like to be a cut above the rest nobody understands what it takes to be the man having every single person say you can t when you can to give up everything you ve ever known for a dream and never stop the fight no matter how hard it seems you sacrifice you bleed you sweat and you cry doing everything you can not to lay down and die when you fall and you call out there s no one to help so you ve got no other option but to pick up yourself at the end of the battle you re the only one standing everyone watching the stage you re commanding the pages of history will speak of today and when they talk about the champion this is what they ll say people will break you right down to nothing if you let em they say there s a million others like you what makes you better but remember that these folks are afraid of the unknown they re the ones who wet the bed if they go 10 miles from home stay down is what they scream in your ear the only weapon that they have to use is fear so you take all the beatings and you take all the hits but your back on your feet for more you don t quit you ll never back down never stop never pause never give up never sacrifice the cause this is your life you gonna let somebody take it look in the mirror that s all you need to make it  the smoke has all cleared and you own the thrown you re king of the castle and everybody knows they bow in your presence and fear your might cause they know for damn sure what it what it 
5bCe93bcrZ3Ei0sjtPysi4,chorus you gotta hold on help is coming you gotta hold on you going to make it through the rain through the rain through the pain through the fire and flame the same name i cling to the same name that remains forever the name above all names above death and the grave the name that cures cancer and gives strength to the lame the same name that came and shattered my chains the same name that will come and do the same again for you he s going to come through yes it s true jesus the only name that will pull you through chorus cause he said he ll never leave us nor forsake us man and that s the only word you need to hold to and you ll never be lonely homie i know i ain t the only person out there hurting who s flirted with thought of ending it all but been averted and i know so many out there who have had it much harder they got no food in their bellies got no mothers or fathers so many questions out there that need answers to but even if it comes down to the final hour man he ll still come through chorus if you re waiting for a miracle you gotta hold on you gotta make it through the rain chorus bridge through the rain through the flame you are the name above every name through the rain through the flame jesus the name above all names
28D5LB31qeAjuJkUkSKMLF,k hole at the dalí seeing the unknown well i might have been on molly because my mind s being blown take the escalator to the next floor such a strong sedater now i can t find the door you turn around and you don t know where you been and you look up at the glass dome and the room begins to spin let s go out and find the ocean cause i think we need a swim turn around start it over let s begin like the minis at the louvre spinning down the aisles and the paintings start to move got me feelin really smart like a 3d picture stereoscope it s a total light picture kaleidoscope at the k hole at the dali seeing the unknown well i might have been on molly because my mind s being blown 1
2cVKUxyZZxcPOAThTGjmmk,you re one breath from my body a satellite with stormy eyes a heart that feels like running but it s all right the way that i see you there while my chest comes undone like water runs and crests no cease in this beating drum tailor don t leave here yet the silk we re seeking starts as thread tailor go easy i know you don t see it but it starts as thread i see the dark clouds bloom but i don t need a saviour so come in i ll take you down here i ll lay you only warm and only true i hear those mountains call for somethin more but there s nothin more than runnin my hands through your fresh cut hair and your shape as winter falls  the way that i see you there while my chest comes undone like water runs and crests no cease in this beatin drum tailor don t leave here yet the silk we re seeking starts as thread tailor go easy i know you don t see it but it starts as thread
7g5RwV3YG0XAdf7Ovdxp0K,dear brothers and sisters dear enemies and friends why are we all so alone here all we need is a little more hope a little more joy all we need is a little more light a little less weight a little more freedom if we were an army and if we believed that we were an army and we believed that everyone was scared like little lost children in their grown up clothes and poses so we ended up alone here floating through long wasted days or great tribulations while everything felt wrong good words strong words words that could ve moved mountains words that no one ever said we were all waiting to hear those words and no one ever said them and the tactics never hatched and the plans were never mapped and we all learned not to believe and strange lonesome monsters loped through the hills wondering why though it is best to never ever ever ever ever ever ever ever ever ever wonder why so tangle o tangle us up in bright red ribbons let s have a parade it s been so long since we had a parade so let s have a parade let s invite all our friends and all our friends friends let s promenade down the boulevards with terrific pride and light in our eyes twelve feet tall and staggering sick with joy with the angels there and light in our eyes brothers and sisters hope still waits in the wings like a bitter spinster impatient lonely and shivering waiting to build her glorious fires it s because of our plans man our beautiful ridiculous plans let s launch them like careening jetplanes let s crash all our planes into the river let s build strange and radiant machines at this jericho waiting to fall
1HPyHPyPdjVgjPnU1Bd1GF,it s been so long that i haven t seen your face i m tryna be strong but the strength i have is washin away it won t be long before i get you by my side and just hold you tease you squeeze you tell you what s been on my mind i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na girl i know mistakes were made between us two and we showed our ass that night even said some things weren t true watched you go and haven t seen my girl since then why can t it be the way it was cause you were my homie lover friend i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i can t lie watching every day that goes by til i get you back i m gon try cause you are the apple of my eye i can t lie watching every day that goes by til i get you back i m gon try cause you are the apple of my eye  i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i want you to fly with me i miss how you lie with me just wish you could dine with me the one that ll grind with me i want you to fly with me i miss how you lie with me just wish you could dine with me the one that ll grind with me i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na i wanna make up right now na na i wanna make up right now na na wish we never broke up right now na na we need to link up right now na na 15
5A9STk6t1dmEiesAwZ7Yrg,i d seen your videos and i think they re so jokes and now we re getting flirty with a couple facebook pokes i confess that i ve adapted to your time zone at least now i don t have to watch youtube alone oh even though tonight i ve got a date with my bookshelf i d much rather touch and hug you and nothing else oh won t you be in nerdfighterlike with me won t you stay up all night on skype with me we could go on a date to the library too bad you don t live anywhere near me over a romantic lunch we d blurb some lolbooks and blenderize our meals while other tables gave us dirty looks do a reading of pooh gets stuck if we could hang out irl i d do my happy dance oh even though tonight i ve got a date with my bookshelf i d much rather touch and hug you maybe something else oh won t you be in nerdfighterlike with me won t you stay up all night on skype with me we could slowdance to music that s royalty free too bad you don t live anywhere near me oh even though tonight i ve got a date with my bookshelf i d much rather touch and hug you and something else oh won t you be in nerdfighterlike with me won t you stay up all night on skype with me we could go on a date to the library too bad you don t live anywhere near me
1r9QBciQVM1BnW72cQUA4R,if you want my sympathy just open your heart to me and you ll get whatever you ll ever need you think that s too high for you oh baby i would die for you when there s nothin left you know where i ll be lay back in the arms of someone you give in to the charms of someone lay back in the arms of someone you love lay back in the arms of someone when you feel you re a part of someone lay back in the arms of someone you love so baby just call on me when you want all of me and i ll be your lover i ll be your friend and there s nothing i won t do cause baby i just live for you with nothing to hide no need to pretend oh oh lay back in the arms of someone you give in to the charms of someone lay back in the arms of someone you love darling lay back in the arms of someone when you feel you re a part of someone lay back in the arms of someone you love oh i know you think that s too high for you oh baby i would die for you when there s nothing left i ll be with you lay back in the arms of someone you give in to the charms of someone lay back in the arms of someone you love baby lay back in the arms of someone when you feel you re a part of someone lay back in the arms of someone you love oh yeah 
3niWinYP1SYEcun03demzN,aw yeah what s up world it s master gee y all sugarhill gang wonder mike and diggety i m here with my man bob sinclar let s do it c mon lalalala lalala ooh ooh lalalala ooh ooh lalalala lalala ooh ooh lalala lalala lalala ooh ooh back back back in the day when the djs spoile on night while the party s fun the mc s come to rock and test the mic don t need to worry don t need to hurry them grooves are just for you keep it pop it and locking breaking and rocking everybody knows there ain t no stopping come on ya ll get on the floor i m gonna take you back make you beg for more ain t no party like an old school party got an old school party don t stop so dj and let me rock the mic now throw your hands high in the air everybody say oh yeah lalalala lalala ooh ooh lalalala ooh ooh lalalala lalala ooh ooh lalala lalala lalala ooh ooh yes yes yo it s wonder mike and i like to rock the hell i m work that body work that body and baby just work it out abidihibidihophop and don t get stopped let me see that body rock put your afrojack kup to the side let me hear you say alright grooves so funky furious did make you get so serious when the people hearin us they starting called delirious work it let s work it let s work it work it work it now somebody anybody everybody scream  lalalala lalala ooh ooh lalalala ooh ooh lalalala lalala ooh ooh lalala lalala lalala ooh ooh lalalala lalala lalalala lalalala lalala lalala lalala lalala one two three four step the honor avert for the master gee show once upon a time but not long ago when there was no rapstars on tv shows no moviedeal commercials starting to grow in them days when you cup the art you did a sake for the money and avert for the hart back then you had to be a true believer every hang at the discofever dj flash in hollywood many happend in the streets of manhatten lalalala lalala ooh ooh lalalala ooh ooh lalalala lalala ooh ooh lalala lalala lalala ooh ooh lalalala lalala ooh ooh lalalala ooh ooh lalalala lalala ooh ooh lalala lalala lalala ooh ooh1
0NpybMhPBb9QhIoLLKGQPF,i wanna live in a land of lakes where the great waves break and the night runs right into the day wanna be with ones i left but i m way out west and the years keep on slipping away wanna run on the sacred dunes through the ancient ruins where the fires of my ancestors burned i remember that fateful day when i ran away and you told me i couldn t return you made me swear i d never forget i made a vow i d see you again i will be back one day and i ll find you there by the great big lake i ve been running a long long time trying to flee that life but i can t seem to leave it behind wanna visit the windswept shores of a time before when the moon and the stars were aligned i remember the bright spring day when you sparked that flame and a fire that continues to burn i remember the day i left headin way out west when you told me to never return you made me swear i d never forget i made a vow i d see you again i will be back one day and i ll find you there by the great big lake  i will be back one day and i ll find you there by the great big lake1
4itQcJpwS6NhiVznRbGfV7,jesus i don t wanna die alone jesus oh jesus i don t wanna die alone my love wasn t true now all i have is you jesus oh jesus i don t wanna die alone jesus if you hear my last breath don t leave me here left to die a lonely death i know i have sinned but lord i m suffering jesus oh jesus if you hear my last breath jesus i don t wanna die alone jesus oh jesus i don t wanna die alone my love wasn t true now all i have is you jesus oh jesus i don t wanna die alone jesus jesus all my troubles all my pain will leave me once again all my troubles all my pain it s gonna leave me once again all my troubles all my pain it s gonna leave me once again gonna leave me once again
7aAZOl8GHF6ge391oY0Kmy,livin on phat pockets on flat wit tha gat rollin around nine deuce cadillac still got my homies to watch my back and they ll smoke ya ass if ya wanna come chat that s why some pigs an tha kids come sweatin they follow a hollow point shell s hard ta swallow why wallow when ya come ta roll on i put tha clip an dust bring ya ass on kickin dust on ya head as tha gat busts my grip surrounded i m about ta get rushed i brushed wit death how many shells stuffed in my closet when tha shit goes down ya better be ready when tha shit goes down ya better be ready when tha shit goes down ya better be ready when tha shit goes down ya better be ready i told tha boyz get tha sawed off glock and tha rest of tha gats as i strapped on tha bullet proof vest boom i think i got one to tha chest hot damn i didn t want to kill a man shit i still stand tall with tha hill clan y all better stand back niggas bout ta fall i m comin out blastin like yosemite sam get tha cheese an tha bread for tha ham when tha shit goes down ya better be ready when tha shit goes down ya better be ready when tha shit goes down ya better be ready when tha shit goes down ya better be ready 
0KmGNtostoqsT6HUsgtxIz,you know people told me all of my life true friendships hard to come by but i had to find out for myself now i ve finally come to realize what a friend we have in jesus all of our sins and griefs hell bare what a privilege to carry everything to god in prayer everything to god in prayer all my strength in never ending loss friends with limited warranties until you i never knew a lifetime guaranteed friend could really be my reality what a friend we have in jesus all of our sins and griefs hell bare what a privilege to carry everything to god in prayer everything to god in prayer everything to god in prayer everything to god in prayer everything to god in prayer everything to god in prayer what a friend we have in jesus all of our sins and griefs hell bare what a privilege it is to carry everything to god what a friend we have in jesus all of our sins and griefs hell bare what a privilege it is everything to god  what a friend we have in jesus all of our sins and griefs hell bare what a privilege it is everything to god all of our sins and griefs hell bare what a privilege
36soOFwoJaCtj18iFCmUNc,make a lot of stacks bitch i d die for my respect we were on the throne livin on our own hunting my own skin want it to break in she just wanna dance i ma get them bands make a lot of stacks bitch i d die for my respect wrist diamonds ice neon green lights don t care about the price i cop it i smash it it s ice wrist diamonds ice percocet my sprite perkys in my sprite louis bag three stripes as i walk through the fire with my wings i could only stop for this iron like a lane she just want to pop all the molly in the benz i ve been gettin rich makin money with my friends bitch we off them shits time to stay until the end i m just tryna pop all the bottles fuck the feds i got fifty pills all up in armani bags she gon watch how i spend it like just to get it back sittin on the field snakes through the money tracks breakin in and enterin bitch we poppin tags keep the fire burnin off a blunt like candle wax burnin down your money til it ain t nothin to stack we were on the throne livin on our own hunting my own skin want it to break in she just wanna dance i ma get them bands make a lot of stacks bitch i d die for my respect  flick all my lights chain dirty sprite livin my life i m alright shawty she my type die for this i might chains all freeze outside flick all my lights chain dirty sprite as i hop by the avenue with my wings baby don t stop wanna give you everything wh wh when we off them rocks i ma tell you everything soap on my shoes and on my heart it s getting thin but you re a butterfly ridin through the desert winds i m a raven bird i love all the finer things when i come close close to you i can t sin heaven knows i m bad but lord i can t fix a thing fly too close to the sun my wings give in i gave you my whole life don t owe you a thing as i chose life and this rug made of mink burnin down the winter cause i m over everything we were on the throne livin on our own hunting my own skin want it to break in she just wanna dance i ma get them bands make a lot of stacks bitch i d die for my respect 14
3DcC6fFDL3dIGsPQZA3fPL,the connection has never been stronger we see the same things i gave all my money to god expecting relief and as they kicked me out i swore somebody is a liar you shouldn t play with fire you may get burned you know you know that i put my trust in this but i know i know that i ve been misplacing it i thought i was different no but i did the same things you were wrong and admitted it i saw you were just like me where was the grace i had before somebody is a liar you shouldn t play with fire you may get burned you know you know that i put my trust in this but i know i know that i ve been misplacing it i ran and i ran and i ran for you but i broke my word but i broke my word i see and i see and i see it s true that i broke my word that i broke my word where was the grace i had before somebody is a liar you shouldn t play with fire you may get burned you know you know that i put my trust in this but i know i know that i ve been misplacing it  but i broke my word
1JZnH3fQeedMIUy0JILMri,superficial love only for a fuck but love is incest and it s only for a buck eating to survive surviving for free peace time war time try to draft me all die for this land some are over seas we live for the summons to serve our country army navy air force or jail but that s the american way what it is to be free if that s what they call freedom it s not for me president reagan can shove it
3kQ999NtMLnbafY70Yq1KR,the sun fill the kitchen in my house it s warm and cosy and it helps me breathe and i wonder if you re making people laugh cause you re funny you re funny the trees out of my window dance oh they do dance with the wind and i wonder why i wonder why i wonder why we are apart cause we re funny we re funny people beautiful inside the sun the trees the moon the sea the clouds above hang over me the sun the trees the moon the sea the sea goes quiet when the night is dark with the light reflected jump in from the sky and i wonder if we ll see the moon walk by cause it s shining it s shining as it lights the shadows see the moon walk by the sun the trees the moon the sea the clouds above hang over me the sun the trees the moon the sea the sun the trees the moon the sea the sun the trees the moon the sea the sun the trees the moon the sea the sun the trees the moon the sea the sun the trees the moon the sea 
7ERDYxbyycepKBwNKmJvzU,yo you ready so we ball and pop champagne and waste it see i ve never been a drinker but a nigga tastin but i m fine fly guy dressed to take shit and these ladies wanna be taken in my mind all i see is dollars and lace when this bad chick just started waving the crowd parted as i make my way and i said hey little mama come live for a day she said excuse me cutie i m in love with your ways the more you come around the more i want just a day the way you looking got me wanting to play where are you from so tell me where do you stay you see them killas from the slum if they feelin froggy sleep we kill em from the jump its a you see the shotty with the pump the black maserati with the body in the trunk your blessings better count that twice come on little money you ain t bout that life its a you know we gotta style on em right my wolves and a full moon we wild for the night come along i ll tell you a story of greatness a young nigga born being sacred from the town where when niggas were frowned on and hating by the clown and pussy niggas scared to say shit all the while the kid sat around and waited writing rhymes singing every cadence a couple niggas thought he never make it i guess them hating ass niggas never knew what fate is  i come from the crime side the new york times side s i til i d i e i grew up hearing that wu knock watchin them guns cock back jet black you feel like hercules hercules hercules get a hand clap damn that nevy got me covered like saran wrap my whole hood jumping now guess i did that while these ladies wanna covet on my ballsack lightskin brother smooth like butter coming from the city where most blocks were summer in the hood we believed there was no need for change cause we believed that change ain t got shit on c r e a m but i came to bring the pain hardcore from the brain with a 1 1 2 against the grain pop s shop popping only means one thing shoalin s back again welcome to staten fuckin island scrappy this the bottom the dirt ratchet shit ain t nothing but goons out here fuckboy now is you a wolf or is you a sheep i got your ghetto metrocard right here nigga if you wanna ride stapleton the wild west homicide houses new brighton arlington the harbor you know who you fuckin with 1
2HHnZMq2ZTA4v59DjXxjgG,do not fear me i bring no harm no one knows where i came from i walk on water all day long no one knows how far i came no one even knows my name i sometimes sing as i float no one ever hears a note i sometimes move from place to place no one ever sees my face i can t touch i can t weep i can t taste i can t sleep i appear i disappear i reappear i m getting near i m tired of living in my brain i feel no joy i feel no pain i don t live i just exist i need to know the life i missed i m the only one host i m this town i m the only ghost in the lost and found i m the only one if you look around reappear i m getting near
0ipImzBtaXuK64waNbIUwG,when your in arms darling when your in my arms oohhh that feeling feeling got me rockin and a reelin oh i m crazy bout your love buttercup your kind of love can t get enough you shake me break me everytime your lips meet mine i feel a pounding pounding ohh i can t stand it stand it when you lock me in your embrace and breathlessly you kiss my face i get a strange sensation ohh i can t stand it stand it ohhh i get a feeling feeling got me rockin and a reelin oh i m crazy bout your love buttercup your kind of love can t get enough you take control of my very soul everytime your close to me you make me quiver and shake ohh i can t stand it stand it i touch your lips your fingertips i get a loving reaction soul satisfaction darling you know that i can t stand it stand it  feeling feeling and it s got me rockin and a reelin oh i m crazy bout your love buttercup your kind of love can t get enough you re earthquakin soul shakin ever lovin breath takin you re electrifying ohhh soul satisfying when you walk in a room right away i start to swoon i m not sure of what you got but what it is i like alot ohhh i get a feeling feeling got me rockin and a reelin oh i m crazy bout your love buttercup your kind of love can t get enough shake me break me everytime your lips meet mine i feel a pounding pounding ohh i can t stand it stand it ohhh i get a feeling feeling got me rockin and a reelin ohhh i m crazy bout your love buttercup your kind of love can t get enough
6wqRCD2TGubsI7HKDXywOv,what else could i be all apologies what else could i write i don t want a fight what else could i say all the words are gray what else could i be all apologies in the sun in the sun i feel as one in the sun in the sun marry marry what else could i be all apologies what else could i write i don t want a fight what else could i say all the words are gray what else could i be all apologies in the sun in the sun i feel as one in the sun in the sun marry marry marry marry yeah yeah yeah yeah all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are all in all is all we are
3iJ0vO8FXLHPO9p99j4ngG,you know were dealing with a very critical and crucial time the most crucial and critical time that i ve ever witnessed being as young as i am you know we all don t want to say nothing else so we say as young as we are now i want to talk about the pronunciation and the realization now the educators they call it e s p positive thinking right some of the people across the other side of the pond call it vibe vibrations astrology and all those different things you understand but i call it what it is is what it is what it is is what it is look here now you see a brother you see in the ghetto you find a whole lot of crime i can understand hey i know what it means being nine years old before i got my first pair of underwear out of a store you know putting on a half a half pressed suit from the pawn shop with tennis shoes trying to be hip see i know where its coming from like the fellow sang having catfish head stew its just like the catfish went in there with his head and came out very quick and didn t leave nothing else now there s one thing that the educators and the politicians and the establishment got to remember now brothers need jobs if you don t work you can t eat if you don t work you can t eat get hip to yourself good god my brother and get it from the street if you don t work you can t eat sis if you don t work lord you can t eat so youve got to have mind power to deal with starvation and that s what were dealing with you see we can t go back to the biblical stories 2 loaves of bread er 2 little fishes 5 loaves of bread 2 little fishes yeah 5 loaves of bread now look here there s too many brothers going by that now i want you brothers to dig where we coming from set your mind right here dig the jbe experience i dug this from a young man out of new york he said the gbe the gbe now we want to take it to the jbe the jb experience mind power mind power mind mind power what it is is what it is what it is is what it is it is what it is it is what it is it is what it is that s what it is it is what it is that s what it is you know dealing with harlem south side of chicago the bay area watts five points buttermilk bottom in atlanta ninth street in augusta west broad in savannah u street in washington going on over to baltimore south street in philly boston i know somebody needs to help us give us just give us a chance somebody brothers across the nation you got to get yourself together unified we need information brothers across the nation pass on that right on information brothers across the nation
1UJ9T5MfNlbubVUdHPeF64,you got out with no bruises or scratches you broke free with no visible scars ive just got this one question to ask ya baby what about your heart you would stand with no shoes on the hot sun do anything to always hit your mark you were cast as the all around good one baby what about your heart youre gonna break down and call me it might be days or weeks youll cry and youll say that youre falling from grace right into me you dont want who they want you to fall for try and try but it just breaks apart you feel bad cause you know that you need more baby what about your heart youre gonna break down and call me it might be days or weeks youll cry and youll say that youre falling from grace right into me youre fighting battles in your head cause weve made a mess of what god said you know where i will be when youre ready when that day comes i wont feel so far ill be the one with the whisper so steady baby what about your heart baby what about your heart
